InvoiceIdSequential,InvoiceDate,Type,UnitPrice,Quantity,TaxAmount,Amount,service_product,staff_name,day_of_month,month,year,time_start,time_end,monthi,yeari
20352,28/11/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,11,2022
19233,17/09/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,9,2022
17426,28/04/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,4,2022
17319,15/04/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,4,2022
16077,07/11/2021,Product,8,1,0,8,Fridge Magnet,,,,,,,11,2021
15563,25/08/2021,Product,8,3,0,24,Key Rings,,,,,,,8,2021
16216,20/11/2021,Product,8,2,0,16,Fridge Magnet,,,,,,,11,2021
16677,25/01/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,1,2022
16712,28/01/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,1,2022
19022,02/09/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,9,2022
16679,25/01/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,1,2022
17902,20/06/2022,Product,8,1,0,8,Fridge Magnet,,,,,,,6,2022
15519,19/08/2021,Product,8,1,0,8,Fridge Magnet,,,,,,,8,2021
16817,11/02/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,2,2022
16077,07/11/2021,Product,8,1,0,8,Key Rings,,,,,,,11,2021
16977,05/03/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,3,2022
17200,01/04/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,4,2022
16667,23/01/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,1,2022
16017,29/10/2021,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,10,2021
17152,28/03/2022,Product,8,1,0,8,Large Heartbeat Bear,,,,,,,3,2022
15831,02/10/2021,Product,10,1,0,10,Confetti Canon,,,,,,,10,2021
15610,01/09/2021,Product,10,1,0,10,Confetti Canon,,,,,,,9,2021
13766,29/11/2020,Product,10,1,0,10,Big Canon,,,,,,,11,2020
16522,03/01/2022,Service,10,1,0,10,3D Gender Package,,,,,,,1,2022
17902,20/06/2022,Product,10,1,0,10,Key Rings,,,,,,,6,2022
15720,15/09/2021,Product,10,1,0,10,Confetti Canon,,,,,,,9,2021
19022,02/09/2022,Product,10,1,0,10,Key Rings,,,,,,,9,2022
21227,28/01/2023,Service,10,1,0,10,3D Gender Package,,,,,,,1,2023
18045,29/06/2022,Product,10,2,0,20,Key Rings,,,,,,,6,2022
14658,21/04/2021,Product,10,1,0,10,Big Canon,,,,,,,4,2021
22041,01/04/2023,Product,10,1,0,10,Key Rings,,,,,,,4,2023
13187,05/09/2020,Product,10,2,0,20,Big Canon,,,,,,,9,2020
18308,18/07/2022,Product,10,2,0,20,Key Rings,,,,,,,7,2022
14168,04/02/2021,Product,10,1,0,10,Big Canon,,,,,,,2,2021
13911,20/12/2020,Product,10,1,0,10,Big Canon,,,,,,,12,2020
14813,12/05/2021,Product,10,1,0,10,Big Canon,,,,,,,5,2021
17915,20/06/2022,Product,10,2,0,20,Key Rings,,,,,,,6,2022
13889,15/12/2020,Product,10,1,0,10,Big Canon,,,,,,,12,2020
17319,15/04/2022,Product,10,1,0,10,Key Rings,,,,,,,4,2022
13610,01/11/2020,Product,10,1,0,10,Big Canon,,,,,,,11,2020
21166,23/01/2023,Product,10,1,0,10,Key Rings,,,,,,,1,2023
15517,18/08/2021,Product,10,2,0,20,Confetti Canon,,,,,,,8,2021
16197,19/11/2021,Product,10,1,0,10,Confetti Canon,,,,,,,11,2021
14254,19/02/2021,Product,10,1,0,10,Big Canon,,,,,,,2,2021
15576,27/08/2021,Product,10,1,0,10,Confetti Canon,,,,,,,8,2021
15757,22/09/2021,Product,10,1,0,10,Confetti Canon,,,,,,,9,2021
14080,21/01/2021,Product,10,1,0,10,Big Canon,,,,,,,1,2021
20915,07/01/2023,Product,10,2,0,20,Key Rings,,,,,,,1,2023
17076,17/03/2022,Product,10,4,0,40,Key Rings,,,,,,,3,2022
14394,15/03/2021,Product,10,1,0,10,Big Canon,,,,,,,3,2021
20382,30/11/2022,Service,10,1,0,10,3D Gender Package,,,,,,,11,2022
17454,01/05/2022,Product,10,2,0,20,Key Rings,,,,,,,5,2022
14336,05/03/2021,Product,10,1,0,10,Big Canon,,,,,,,3,2021
16166,16/11/2021,Product,10,1,0,10,Key Rings,,,,,,,11,2021
13927,23/12/2020,Product,10,1,0,10,Big Canon,,,,,,,12,2020
18420,27/07/2022,Product,10,2,0,20,Key Rings,,,,,,,7,2022
16064,05/11/2021,Product,10,1,0,10,Confetti Canon,,,,,,,11,2021
16124,13/11/2021,Service,10,1,0,10,3D Gender Package,,,,,,,11,2021
15883,11/10/2021,Product,10,2,0,20,Confetti Canon,,,,,,,10,2021
14672,22/04/2021,Product,10,2,0,20,Big Canon,,,,,,,4,2021
13468,14/10/2020,Product,10,1,0,10,Big Canon,,,,,,,10,2020
14239,17/02/2021,Product,10,1,0,10,Big Canon,,,,,,,2,2021
18894,24/08/2022,Service,10,1,0,10,3D Gender Package,,,,,,,8,2022
17478,04/05/2022,Product,10,2,0,20,Key Rings,,,,,,,5,2022
15660,08/09/2021,Product,10,1,0,10,Confetti Canon,,,,,,,9,2021
14610,14/04/2021,Product,10,1,0,10,Big Canon,,,,,,,4,2021
14837,14/05/2021,Product,10,1,0,10,Big Canon,,,,,,,5,2021
13966,30/12/2020,Product,10,1,0,10,Big Canon,,,,,,,12,2020
15532,21/08/2021,Product,10,1,0,10,Confetti Canon,,,,,,,8,2021
14864,20/05/2021,Product,10,1,0,10,Big Canon,,,,,,,5,2021
15398,02/08/2021,Product,10,2,0,20,Confetti Canon,,,,,,,8,2021
14486,30/03/2021,Product,10,1,0,10,Big Canon,,,,,,,3,2021
17215,03/04/2022,Product,10,1,0,10,Key Rings,,,,,,,4,2022
13851,09/12/2020,Product,10,1,0,10,Big Canon,,,,,,,12,2020
22355,25/04/2023,Product,10,2,0,20,Key Rings,,,,,,,4,2023
14657,21/04/2021,Product,10,1,0,10,Big Canon,,,,,,,4,2021
14092,23/01/2021,Product,10,2,0,20,Big Canon,,,,,,,1,2021
20643,17/12/2022,Product,10,2,0,20,Key Rings,,,,,,,12,2022
17215,03/04/2022,Product,10,2,0,20,Key Rings,,,,,,,4,2022
14559,08/04/2021,Product,10,1,0,10,Big Canon,,,,,,,4,2021
20495,07/12/2022,Product,10,2,0,20,Key Rings,,,,,,,12,2022
15869,08/10/2021,Product,10,1,0,10,Confetti Canon,,,,,,,10,2021
17426,28/04/2022,Service,10,1,0,10,3D Gender Package,,,,,,,4,2022
16804,10/02/2022,Service,10,1,0,10,3D Gender Package,,,,,,,2,2022
17426,28/04/2022,Product,10,3,0,30,Key Rings,,,,,,,4,2022
20907,07/01/2023,Product,10,1,0,10,Key Rings,,,,,,,1,2023
18311,18/07/2022,Product,10,1,0,10,USB stick,,,,,,,7,2022
16339,08/12/2021,Service,10,1,0,10,Gender Reveal Surprise Package,,,,,,,12,2021
13506,18/10/2020,Product,10,1,0,10,Big Canon,,,,,,,10,2020
14993,07/06/2021,Product,10,2,0,20,Big Canon,,,,,,,6,2021
16221,22/11/2021,Product,10,1,0,10,Key Rings,,,,,,,11,2021
13288,18/09/2020,Product,10,2,0,20,Big Canon,,,,,,,9,2020
13558,25/10/2020,Product,10,1,0,10,Big Canon,,,,,,,10,2020
17628,21/05/2022,Product,10,1,0,10,Key Rings,,,,,,,5,2022
22636,15/05/2023,Product,10,4,0,40,Key Rings,,,,,,,5,2023
16254,27/11/2021,Service,10,1,0,10,3D Gender Package,,,,,,,11,2021
15794,26/09/2021,Product,10,2,0,20,Confetti Canon,,,,,,,9,2021
17735,06/06/2022,Product,-10,1,0,-10,General/Misc,,,,,,,6,2022
17392,25/04/2022,Service,14,1,0,14,Well-being & Gender Package,,,,,,,4,2022
11634,10/01/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,1,2020
17462,01/05/2022,Product,15,1,0,15,Confetti Canon,,,,,,,5,2022
19193,14/09/2022,Product,15,1,0,15,Confetti Canon,,,,,,,9,2022
18552,04/08/2022,Product,15,1,0,15,Confetti Canon,,,,,,,8,2022
17229,04/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
11370,06/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
17234,05/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
17435,29/04/2022,Product,15,2,0,30,Confetti Canon,,,,,,,4,2022
17417,27/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
10782,03/10/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,10,2019
11164,15/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
16357,10/12/2021,Product,15,1,0,15,Confetti Canon,,,,,,,12,2021
16267,29/11/2021,Product,15,1,0,15,Confetti Canon,,,,,,,11,2021
11650,13/01/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,1,2020
17324,16/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
11316,30/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
16783,07/02/2022,Product,15,1,0,15,Confetti Canon,,,,,,,2,2022
18248,13/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
11735,22/01/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,1,2020
11836,02/02/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,2,2020
17976,25/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
11309,29/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
11469,18/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
18268,14/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
16261,28/11/2021,Product,15,1,0,15,Confetti Canon,,,,,,,11,2021
18010,27/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
18469,29/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
17710,02/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
18148,04/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
10992,28/10/2019,Product,15,2,6,36,Small Heartbeat Bear,,,,,,,10,2019
11147,14/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
11803,29/01/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,1,2020
17632,22/05/2022,Product,15,2,0,30,Confetti Canon,,,,,,,5,2022
18953,29/08/2022,Product,15,1,0,15,Confetti Canon,,,,,,,8,2022
16428,20/12/2021,Product,15,1,0,15,Confetti Canon,,,,,,,12,2021
11216,21/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
16201,19/11/2021,Product,15,2,0,30,Confetti Canon,,,,,,,11,2021
11610,07/01/2020,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,1,2020
11519,27/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
16880,19/02/2022,Product,15,1,0,15,Confetti Canon,,,,,,,2,2022
11545,30/12/2019,Product,15,2,6,36,Small Heartbeat Bear,,,,,,,12,2019
19307,21/09/2022,Product,15,1,0,15,Confetti Canon,,,,,,,9,2022
17193,31/03/2022,Product,15,1,0,15,Confetti Canon,,,,,,,3,2022
16229,23/11/2021,Product,15,1,0,15,Confetti Canon,,,,,,,11,2021
17171,29/03/2022,Product,15,1,0,15,Confetti Canon,,,,,,,3,2022
18356,22/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
11498,22/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
17908,20/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
18009,27/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
16124,13/11/2021,Product,15,2,0,30,Confetti Canon,,,,,,,11,2021
9982,11/09/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,9,2019
17628,21/05/2022,Product,15,1,0,15,Confetti Canon,,,,,,,5,2022
11530,28/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
17293,11/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
17913,20/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
18189,07/07/2022,Product,15,2,0,30,Confetti Canon,,,,,,,7,2022
16657,22/01/2022,Product,15,1,0,15,Confetti Canon,,,,,,,1,2022
18583,05/08/2022,Product,15,1,0,15,Confetti Canon,,,,,,,8,2022
16223,22/11/2021,Product,15,1,0,15,Gender Balloon,,,,,,,11,2021
17701,01/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
9937,08/09/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,9,2019
16701,28/01/2022,Product,15,1,0,15,Confetti Canon,,,,,,,1,2022
17412,26/04/2022,Product,15,1,0,15,Confetti Canon,,,,,,,4,2022
17142,26/03/2022,Product,15,2,0,30,Confetti Canon,,,,,,,3,2022
18016,27/06/2022,Product,15,2,0,30,Confetti Canon,,,,,,,6,2022
10691,25/09/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,9,2019
17414,27/04/2022,Product,15,2,0,30,Confetti Canon,,,,,,,4,2022
16956,03/03/2022,Product,15,1,0,15,Confetti Canon,,,,,,,3,2022
17818,13/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
11478,20/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
19258,19/09/2022,Product,15,1,0,15,Confetti Canon,,,,,,,9,2022
16631,19/01/2022,Product,15,1,0,15,Confetti Canon,,,,,,,1,2022
17497,05/05/2022,Product,15,1,0,15,Confetti Canon,,,,,,,5,2022
11305,29/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
17048,14/03/2022,Product,15,1,0,15,Confetti Canon,,,,,,,3,2022
19121,09/09/2022,Product,15,1,0,15,Confetti Canon,,,,,,,9,2022
11324,01/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
11038,04/11/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,11,2019
17584,16/05/2022,Product,15,1,0,15,Confetti Canon,,,,,,,5,2022
18841,20/08/2022,Product,15,2,0,30,Confetti Canon,,,,,,,8,2022
17534,10/05/2022,Product,15,2,0,30,Confetti Canon,,,,,,,5,2022
9666,08/08/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,8,2019
17981,25/06/2022,Product,15,1,0,15,Confetti Canon,,,,,,,6,2022
16967,04/03/2022,Product,15,1,0,15,Confetti Canon,,,,,,,3,2022
16685,26/01/2022,Product,15,2,0,30,Confetti Canon,,,,,,,1,2022
16915,25/02/2022,Product,15,1,0,15,Confetti Canon,,,,,,,2,2022
11342,03/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
11544,30/12/2019,Product,15,1,3,18,Small Heartbeat Bear,,,,,,,12,2019
16860,16/02/2022,Product,15,1,0,15,Confetti Canon,,,,,,,2,2022
16869,18/02/2022,Product,15,2,0,30,Confetti Canon,,,,,,,2,2022
18987,31/08/2022,Product,15,1,0,15,Confetti Canon,,,,,,,8,2022
18444,27/07/2022,Product,15,1,0,15,Confetti Canon,,,,,,,7,2022
21616,01/03/2023,Product,16,1,0,16,Confetti Canon,,,,,,,3,2023
19734,19/10/2022,Product,16,1,0,16,Confetti Canon,,,,,,,10,2022
21311,03/02/2023,Product,18,1,0,18,Confetti Canon,,,,,,,2,2023
21206,27/01/2023,Product,18,2,0,36,Confetti Canon,,,,,,,1,2023
17005,08/03/2022,Product,18,1,0,18,Large Heartbeat Bear,,,,,,,3,2022
20509,08/12/2022,Product,18,1,0,18,Confetti Canon,,,,,,,12,2022
19786,24/10/2022,Product,18,1,0,18,Confetti Canon,,,,,,,10,2022
20120,16/11/2022,Product,18,2,0,36,Confetti Canon,,,,,,,11,2022
19852,27/10/2022,Product,18,1,0,18,Confetti Canon,,,,,,,10,2022
19975,07/11/2022,Product,18,4,0,72,Confetti Canon,,,,,,,11,2022
21589,27/02/2023,Product,18,1,0,18,Confetti Canon,,,,,,,2,2023
19064,05/09/2022,Product,18,1,0,18,Confetti Canon,,,,,,,9,2022
19593,10/10/2022,Product,18,1,0,18,Confetti Canon,,,,,,,10,2022
21611,01/03/2023,Product,18,1,0,18,Confetti Canon,,,,,,,3,2023
20961,10/01/2023,Product,18,1,0,18,Confetti Canon,,,,,,,1,2023
20844,02/01/2023,Product,18,1,0,18,Confetti Canon,,,,,,,1,2023
20801,30/12/2022,Product,18,1,0,18,Confetti Canon,,,,,,,12,2022
19491,04/10/2022,Product,18,1,0,18,Confetti Canon,,,,,,,10,2022
20726,24/12/2022,Product,18,1,0,18,Confetti Canon,,,,,,,12,2022
20338,28/11/2022,Product,18,1,0,18,Confetti Canon,,,,,,,11,2022
21389,11/02/2023,Product,18,1,0,18,Confetti Canon,,,,,,,2,2023
21024,14/01/2023,Product,18,1,0,18,Confetti Canon,,,,,,,1,2023
20118,16/11/2022,Product,18,1,0,18,Confetti Canon,,,,,,,11,2022
22785,25/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
20176,18/11/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,11,2022
16017,29/10/2021,Product,20,1,0,20,Gender Balloon,,,,,,,10,2021
22350,25/04/2023,Product,20,1,0,20,Gender Balloon,,,,,,,4,2023
22181,12/04/2023,Product,20,1,0,20,Confetti Canon,,,,,,,4,2023
16784,07/02/2022,Product,20,1,0,20,Gender Balloon,,,,,,,2,2022
16941,01/03/2022,Product,20,2,0,40,Small Heartbeat Bear,,,,,,,3,2022
15795,27/09/2021,Product,20,1,0,20,Gender Balloon,,,,,,,9,2021
22145,10/04/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2023
20044,11/11/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,11,2022
22051,01/04/2023,Product,20,1,0,20,Gender Balloon,,,,,,,4,2023
16277,30/11/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,11,2021
22580,11/05/2023,Product,20,1,0,20,Gender Balloon,,,,,,,5,2023
18197,07/07/2022,Product,20,1,0,20,Gender Balloon,,,,,,,7,2022
17144,27/03/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2022
21936,23/03/2023,Product,20,1,0,20,Confetti Canon,,,,,,,3,2023
22498,06/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
17668,26/05/2022,Product,20,2,0,40,Gender Balloon,,,,,,,5,2022
22883,31/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
13927,23/12/2020,Service,20,1,4,24,Well-Being Scan,,,,,,,12,2020
16124,13/11/2021,Product,20,1,0,20,Gender Balloon,,,,,,,11,2021
19720,19/10/2022,Product,20,1,0,20,Gender Balloon,,,,,,,10,2022
19213,15/09/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,9,2022
16502,31/12/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,12,2021
21719,08/03/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2023
18469,29/07/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,7,2022
19731,19/10/2022,Product,20,1,0,20,Gender Balloon,,,,,,,10,2022
18676,10/08/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2022
16922,26/02/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,2,2022
13950,28/12/2020,Service,20,1,4,24,Well-Being Scan,,,,,,,12,2020
22145,10/04/2023,Product,20,1,0,20,Gender Balloon,,,,,,,4,2023
17142,26/03/2022,Product,20,1,0,20,Gender Balloon,,,,,,,3,2022
18102,01/07/2022,Product,20,1,0,20,Gender Balloon,,,,,,,7,2022
18901,24/08/2022,Product,20,1,0,20,Gender Balloon,,,,,,,8,2022
17240,05/04/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2022
21119,20/01/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,1,2023
18243,13/07/2022,Product,20,1,0,20,Gender Balloon,,,,,,,7,2022
19350,24/09/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,9,2022
19529,07/10/2022,Product,20,2,0,40,Small Heartbeat Bear,,,,,,,10,2022
22680,18/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
22907,01/06/2023,Product,20,1,0,20,Confetti Canon,,,,,,,6,2023
23037,12/06/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,6,2023
18987,31/08/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2022
21588,27/02/2023,Product,20,1,0,20,Gender Balloon,,,,,,,2,2023
19986,07/11/2022,Service,20,1,0,20,3D & 4D Package,,,,,,,11,2022
22450,03/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
21597,27/02/2023,Product,20,1,0,20,Confetti Canon,,,,,,,2,2023
16428,20/12/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,12,2021
20709,22/12/2022,Product,20,1,0,20,Gender Balloon,,,,,,,12,2022
16555,06/01/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,1,2022
16781,07/02/2022,Product,20,1,0,20,Gender Balloon,,,,,,,2,2022
19499,05/10/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,10,2022
20091,14/11/2022,Product,20,2,0,40,Gender Balloon,,,,,,,11,2022
18348,21/07/2022,Product,20,1,0,20,Gender Balloon,,,,,,,7,2022
16340,08/12/2021,Product,20,1,0,20,Gender Balloon,,,,,,,12,2021
21901,20/03/2023,Product,20,1,0,20,Gender Balloon,,,,,,,3,2023
22672,18/05/2023,Product,20,1,0,20,Gender Balloon,,,,,,,5,2023
17132,25/03/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2022
16507,02/01/2022,Product,20,1,0,20,Gender Balloon,,,,,,,1,2022
17062,16/03/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2022
17469,03/05/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2022
17643,23/05/2022,Product,20,2,0,40,Small Heartbeat Bear,,,,,,,5,2022
22878,31/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
16943,02/03/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2022
15558,25/08/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2021
19895,31/10/2022,Product,20,1,0,20,Gender Balloon,,,,,,,10,2022
21787,11/03/2023,Product,20,1,0,20,Gender Balloon,,,,,,,3,2023
20940,09/01/2023,Product,20,1,0,20,Gender Balloon,,,,,,,1,2023
22502,06/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
16094,10/11/2021,Product,20,1,0,20,Gender Balloon,,,,,,,11,2021
19161,12/09/2022,Product,20,1,0,20,Gender Balloon,,,,,,,9,2022
15592,29/08/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2021
16806,10/02/2022,Product,20,1,0,20,Gender Balloon,,,,,,,2,2022
19203,15/09/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,9,2022
20997,12/01/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,1,2023
17279,09/04/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2022
15498,16/08/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2021
17980,25/06/2022,Product,20,1,0,20,Gender Balloon,,,,,,,6,2022
21018,14/01/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,1,2023
15882,11/10/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,10,2021
22497,06/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
16824,11/02/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,2,2022
13966,30/12/2020,Service,20,1,4,24,Well-Being Scan,,,,,,,12,2020
19608,12/10/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,10,2022
22748,23/05/2023,Product,20,1,0,20,Gender Balloon,,,,,,,5,2023
21160,23/01/2023,Service,20,1,0,20,Well-being & Gender Package,,,,,,,1,2023
16391,14/12/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,12,2021
17218,03/04/2022,Product,20,1,0,20,Gender Balloon,,,,,,,4,2022
17117,23/03/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2022
17435,29/04/2022,Product,20,3,0,60,Small Heartbeat Bear,,,,,,,4,2022
23037,12/06/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,6,2023
22557,10/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
21687,06/03/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2023
21943,24/03/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2023
21665,05/03/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2023
20044,11/11/2022,Product,20,1,0,20,Gender Balloon,,,,,,,11,2022
16926,26/02/2022,Product,20,1,0,20,Gender Balloon,,,,,,,2,2022
15573,26/08/2021,Product,20,1,0,20,Gender Balloon,,,,,,,8,2021
15519,19/08/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2021
22584,11/05/2023,Product,20,1,0,20,Confetti Canon,,,,,,,5,2023
18934,27/08/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2022
13911,20/12/2020,Service,20,1,4,24,Well-Being Scan,,,,,,,12,2020
21959,27/03/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,3,2023
22634,15/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
21211,27/01/2023,Product,20,1,0,20,Gender Balloon,,,,,,,1,2023
17309,14/04/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2022
15609,01/09/2021,Product,20,1,0,20,Gender Balloon,,,,,,,9,2021
22002,29/03/2023,Product,20,1,0,20,Confetti Canon,,,,,,,3,2023
17737,06/06/2022,Product,20,2,0,40,Small Heartbeat Bear,,,,,,,6,2022
22794,25/05/2023,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,5,2023
17915,20/06/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,6,2022
21994,29/03/2023,Product,20,1,0,20,Confetti Canon,,,,,,,3,2023
15461,11/08/2021,Product,20,1,0,20,Gender Balloon,,,,,,,8,2021
16653,22/01/2022,Product,20,2,0,40,Gender Balloon,,,,,,,1,2022
17215,03/04/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2022
16179,17/11/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,11,2021
17961,24/06/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,6,2022
15440,08/08/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,8,2021
17607,19/05/2022,Product,20,3,0,60,Small Heartbeat Bear,,,,,,,5,2022
17435,29/04/2022,Product,20,1,0,20,Gender Balloon,,,,,,,4,2022
21227,28/01/2023,Product,20,1,0,20,Gender Balloon,,,,,,,1,2023
23056,12/06/2023,Product,20,1,0,20,Confetti Canon,,,,,,,6,2023
16690,26/01/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,1,2022
17339,18/04/2022,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,4,2022
16461,26/12/2021,Product,20,1,0,20,Small Heartbeat Bear,,,,,,,12,2021
